"한국표준직업분류6차","학력별","성별","연령","시점","평균연령[세]","평균근속년수[년]","근로일수[일]","총근로시간[시간]","소정실근로시간[시간]","초과근로시간[시간]","휴일근로시간[시간]","월임금총액[천원]","월급여액[천원]","정액급여[천원]","초과급여[천원]","전년도연간특별급여/12개월[천원]","연간특별급여[천원]","근로자수[명]",
"사무 종사자(3)","전학력","여","25 ~ 29","2018 년","27.1","2.5","19.6","160.2","154.9","5.3","1","2581","2339","2253","85","242","2908","243169",
"사무 종사자(3)","전학력","여","25 ~ 29","2019 년","27.1","2.5","19.3","157.6","152.6","5",".9","2680","2441","2357","83","239","2870","246904",
"사무 종사자(3)","전학력","여","30 ~ 34","2012 년","31.8","5.2","20.6","168.3","163.4","5","-","2565","2201","2141","60","364","4362","207857",
"사무 종사자(3)","전학력","여","30 ~ 34","2013 년","31.8","5.1","19.8","161.6","156.2","5.4","-","2575","2223","2153","70","352","4228","221606",
"사무 종사자(3)","전학력","여","30 ~ 34","2014 년","31.9","4.9","19.9","163.1","157.8","5.3","-","2693","2334","2258","77","359","4305","232560",
"사무 종사자(3)","전학력","여","30 ~ 34","2015 년","32","4.9","22.1","177.1","175.3","1.8","1","2756","2408","2334","74","347","4170","224613",
"사무 종사자(3)","전학력","여","30 ~ 34","2016 년","32","4.9","21.2","173.2","168.3","4.9","1.1","2815","2467","2394","73","348","4171","236774",
"사무 종사자(3)","전학력","여","30 ~ 34","2017 년","32","4.7","21.1","172.5","167.3","5.2","1","2874","2533","2447","86","341","4087","227005",
"사무 종사자(3)","전학력","여","30 ~ 34","2018 년","31.9","4.8","19.4","158.4","153.4","5","1","3040","2680","2587","94","360","4321","221493",
"사무 종사자(3)","전학력","여","30 ~ 34","2019 년","31.9","4.7","19.3","156.6","152","4.6",".8","3193","2831","2745","86","363","4350","228868",
"사무 종사자(3)","전학력","여","35 ~ 39","2012 년","37","7.3","20.8","170.1","164.7","5.4","-","2823","2400","2325","75","423","5077","147527",
"사무 종사자(3)","전학력","여","35 ~ 39","2013 년","37","7.3","19.9","162.7","157.3","5.3","-","2857","2422","2344","78","436","5228","158345",
"사무 종사자(3)","전학력","여","35 ~ 39","2014 년","36.9","7.2","20","163.4","158.1","5.3","-","3101","2623","2538","85","478","5736","163975",
"사무 종사자(3)","전학력","여","35 ~ 39","2015 년","36.9","7.1","22.1","177.1","175.3","1.8","1","3104","2657","2575","82","447","5366","178295",
"사무 종사자(3)","전학력","여","35 ~ 39","2016 년","36.9","6.9","21.3","173.3","168.5","4.8","1.2","3106","2695","2614","81","410","4923","196449",
"사무 종사자(3)","전학력","여","35 ~ 39","2017 년","36.9","6.6","21.1","171.7","167","4.8","1","3159","2748","2663","85","411","4932","210084",
"사무 종사자(3)","전학력","여","35 ~ 39","2018 년","36.9","6.9","19.5","157.9","153.6","4.3",".9","3336","2897","2806","91","439","5266","224488",
"사무 종사자(3)","전학력","여","35 ~ 39","2019 년","37","6.9","19.3","155.9","151.6","4.2",".8","3513","3068","2980","88","445","5340","231219",
"사무 종사자(3)","전학력","여","40 ~ 44","2012 년","41.8","7.5","21.1","171.8","166.1","5.7","-","2770","2392","2308","83","378","4535","108440",
"사무 종사자(3)","전학력","여","40 ~ 44","2013 년","41.9","7.7","20.2","164.5","159","5.6","-","2791","2426","2345","81","364","4371","126351",
"사무 종사자(3)","전학력","여","40 ~ 44","2014 년","41.9","7.8","20.2","165.2","159.9","5.3","-","2991","2565","2479","86","425","5104","146720",
"사무 종사자(3)","전학력","여","40 ~ 44","2015 년","41.9","8.1","22.3","178.2","176","2.2","1.3","3082","2648","2561","86","434","5211","164907",
"사무 종사자(3)","전학력","여","40 ~ 44","2016 년","42","8.2","21.5","174.2","169.4","4.8","1.3","3142","2710","2624","86","432","5181","174073",
"사무 종사자(3)","전학력","여","40 ~ 44","2017 년","42","7.8","21.3","172.6","168.1","4.5","1","3262","2825","2744","81","437","5249","182757",
"사무 종사자(3)","전학력","여","40 ~ 44","2018 년","42","8.4","19.7","158.9","154.7","4.2","1","3512","3039","2947","92","473","5681","190369",
"사무 종사자(3)","전학력","여","40 ~ 44","2019 년","42","8.4","19.4","156.2","152.6","3.7",".8","3679","3183","3099","84","496","5953","198801",
"사무 종사자(3)","전학력","여","45 ~ 49","2012 년","46.8","8.1","21.3","173.7","168","5.7","-","2772","2437","2355","82","335","4016","60545",
"사무 종사자(3)","전학력","여","45 ~ 49","2013 년","46.8","8.1","20.6","168.2","161.8","6.4","-","2793","2488","2401","87","305","3665","67029",
"사무 종사자(3)","전학력","여","45 ~ 49","2014 년","46.7","7.9","20.5","167.4","162","5.4","-","2834","2521","2437","84","313","3758","85554",
"사무 종사자(3)","전학력","여","45 ~ 49","2015 년","46.7","7.9","22.4","179.7","177.1","2.6","1.4","2889","2557","2475","82","333","3993","104978",
"사무 종사자(3)","전학력","여","45 ~ 49","2016 년","46.8","8.3","21.7","175.7","170.7","4.9","1.3","3052","2711","2628","83","341","4093","128295",
"사무 종사자(3)","전학력","여","45 ~ 49","2017 년","46.8","8.2","21.5","173.8","169.2","4.6","1.2","3219","2822","2738","85","397","4758","143428",
"사무 종사자(3)","전학력","여","45 ~ 49","2018 년","46.8","9","19.8","159.5","155.3","4.2","1.1","3503","3062","2970","92","441","5295","155672",
"사무 종사자(3)","전학력","여","45 ~ 49","2019 년","46.8","9.3","19.6","157.2","153.5","3.7","1","3643","3187","3099","88","456","5475","174854",
"사무 종사자(3)","전학력","여","50 ~ 54","2012 년","51.7","8.9","21.5","176.6","170","6.7","-","2932","2590","2508","82","342","4102","32574",
"사무 종사자(3)","전학력","여","50 ~ 54","2013 년","51.7","9","20.7","170.1","162.5","7.5","-","2975","2646","2546","100","330","3956","41951",
"사무 종사자(3)","전학력","여","50 ~ 54","2014 년","51.8","8.8","20.6","169.4","162.8","6.6","-","3041","2711","2616","95","330","3959","49450",
"사무 종사자(3)","전학력","여","50 ~ 54","2015 년","51.9","8.8","22.5","180.8","178.2","2.6","1.2","3052","2742","2666","76","310","3725","56787",
"사무 종사자(3)","전학력","여","50 ~ 54","2016 년","51.8","9.2","21.7","176.1","171.5","4.6","1.2","3153","2843","2765","78","310","3717","65860",
"사무 종사자(3)","전학력","여","50 ~ 54","2017 년","51.7","8.5","21.6","174.4","169.9","4.5","1.1","3241","2915","2835","80","326","3915","74848",
"사무 종사자(3)","전학력","여","50 ~ 54","2018 년","51.7","8.8","20.1","161.9","157.7","4.2","1.3","3366","3019","2939","80","347","4164","85376",
"사무 종사자(3)","전학력","여","50 ~ 54","2019 년","51.7","9.2","19.7","157.7","154.3","3.4",".9","3536","3192","3117","75","344","4129","104608",
"사무 종사자(3)","전학력","여","55 ~ 59","2012 년","56.7","7.7","21.3","172.4","167.4","5","-","2773","2510","2455","55","263","3152","14309",
"사무 종사자(3)","전학력","여","55 ~ 59","2013 년","56.6","8.4","20.6","168.1","162.5","5.6","-","2963","2704","2621","83","259","3111","15888",
"사무 종사자(3)","전학력","여","55 ~ 59","2014 년","56.6","9.2","20.6","167.2","163","4.2","-","3346","3021","2951","71","324","3894","20143",
"사무 종사자(3)","전학력","여","55 ~ 59","2015 년","56.6","8.8","22.5","182.5","179.8","2.7","1.4","3192","2884","2817","67","308","3699","26421",
"사무 종사자(3)","전학력","여","55 ~ 59","2016 년","56.6","8.9","21.9","176.6","172.5","4.1","1.2","3266","2999","2933","66","267","3208","34085",
"사무 종사자(3)","전학력","여","55 ~ 59","2017 년","56.7","9.1","21.6","173.8","170.1","3.7",".9","3293","3000","2925","75","293","3512","39802",
"사무 종사자(3)","전학력","여","55 ~ 59","2018 년","56.7","8.9","20","160.9","157.3","3.6",".9","3405","3122","3052","70","283","3397","50193",
"사무 종사자(3)","전학력","여","55 ~ 59","2019 년","56.8","9.3","19.8","158.5","155.3","3.2",".8","3576","3328","3259","69","249","2983","55849",
"사무 종사자(3)","전학력","여","60세 ~","2012 년","64.9","7.6","21.3","172.6","169.3","3.3","-","3004","2689","2648","40","316","3787","6410",
"사무 종사자(3)","전학력","여","60세 ~","2013 년","64.5","7.8","20.6","165","162.6","2.3","-","2973","2769","2734","35","204","2443","9580",
"사무 종사자(3)","전학력","여","60세 ~","2014 년","64.7","7.6","20.3","162.5","160.3","2.2","-","2955","2838","2800","39","117","1400","11418",
"사무 종사자(3)","전학력","여","60세 ~","2015 년","64.5","7.8","22.5","179.8","178.1","1.7","1","3330","3036","2994","42","294","3528","13590",
"사무 종사자(3)","전학력","여","60세 ~","2016 년","64.1","8","21.7","173.2","171.1","2.1",".7","3217","3025","2993","32","192","2307","17325",
"사무 종사자(3)","전학력","여","60세 ~","2017 년","63.9","7.7","21.4","171.6","169.5","2.2",".6","3064","2869","2833","36","195","2345","19844",
"사무 종사자(3)","전학력","여","60세 ~","2018 년","64.1","8.3","20","158","155.9","2.1",".7","3581","3409","3355","54","173","2073","24525",
"사무 종사자(3)","전학력","여","60세 ~","2019 년","63.6","8.9","19.8","156.3","153.9","2.4",".6","3446","3304","3244","59","142","1706","31951",
"사무 종사자(3)","중졸이하","계","계","2012 년","51.9","10.5","22","185.6","169.4","16.1","-","3118","2603","2392","211","515","6181","19127",
"사무 종사자(3)","중졸이하","계","계","2013 년","52.8","11.1","21.5","181.1","165","16.1","-","3071","2567","2329","238","504","6047","18832",
"사무 종사자(3)","중졸이하","계","계","2014 년","52","9.5","21.1","179.8","163.8","16.1","-","2924","2506","2276","230","417","5005","16710",
"사무 종사자(3)","중졸이하","계","계","2015 년","52.3","9.5","23","190.7","178.5","12.2","5.8","3130","2726","2483","243","404","4843","16129",
"사무 종사자(3)","중졸이하","계","계","2016 년","54.1","11.4","22.2","185.2","171.6","13.6","4.6","3434","2985","2780","206","449","5386","13859",
"사무 종사자(3)","중졸이하","계","계","2017 년","56.3","10.4","22.2","183","171.5","11.5","4.3","3360","2920","2688","232","440","5285","14192",
"사무 종사자(3)","중졸이하","계","계","2018 년","54.2","10.4","21.2","175","162.5","12.4","5.1","3644","3273","3006","267","371","4450","13955",
"사무 종사자(3)","중졸이하","계","계","2019 년","53.4","10.7","20.1","164.8","155.2","9.5","3","3742","3404","3224","180","338","4060","12510",
"사무 종사자(3)","중졸이하","계","~ 19세","2012 년","17.9",".6","20.8","172.7","167.8","4.9","-","1233","1200","1171","28","33","401","330",
"사무 종사자(3)","중졸이하","계","~ 19세","2013 년","17.2",".6","18.1","144.6","142.6","2","-","1487","1233","1210","23","253","3037","227",
"사무 종사자(3)","중졸이하","계","~ 19세","2014 년","18.1",".9","19.7","162.2","159.6","2.7","-","1595","1558","1532","25","38","451","600",
"사무 종사자(3)","중졸이하","계","~ 19세","2015 년","18.2",".9","21.9","162.2","159.9","2.3",".8","1496","1440","1424","16","55","664","125",
"사무 종사자(3)","중졸이하","계","~ 19세","2016 년","17.5",".5","19.5","155.4","154","1.4","-","1436","1428","1411","17","8","98","89",
"사무 종사자(3)","중졸이하","계","~ 19세","2017 년","17.3",".5","20.6","164.7","161.7","3.1","0","1607","1600","1570","30","7","87","300",
"사무 종사자(3)","중졸이하","계","~ 19세","2018 년","18",".7","18.8","127","120.2","6.8","6.4","1810","1749","1660","89","62","741","122",
"사무 종사자(3)","중졸이하","계","~ 19세","2019 년","17.5",".7","14.5","115.3","112","3.4","1.8","1468","1421","1390","31","47","563","474",
"사무 종사자(3)","중졸이하","계","20 ~ 24","2012 년","22","1","21","172.2","166.3","5.9","-","1630","1538","1486","52","92","1099","238",
"사무 종사자(3)","중졸이하","계","20 ~ 24","2013 년","22.7",".7","20.8","174.4","162.5","11.8","-","1622","1588","1498","90","34","407","193",
"사무 종사자(3)","중졸이하","계","20 ~ 24","2014 년","21.8","2.5","17.9","147.2","144.6","2.5","-","1575","1411","1388","23","164","1967","150",
"사무 종사자(3)","중졸이하","계","20 ~ 24","2015 년","22.4","1.6","22.3","169.1","158.6","10.5","10.5","1586","1488","1200","288","98","1180","270",
"사무 종사자(3)","중졸이하","계","20 ~ 24","2016 년","22","1.3","21.1","158","157.4",".6",".3","1651","1580","1570","10","71","852","383",
"사무 종사자(3)","중졸이하","계","20 ~ 24","2017 년","21.9","1.8","20.7","173.6","162.1","11.5","2.5","1674","1588","1500","88","86","1030","179",
"사무 종사자(3)","중졸이하","계","20 ~ 24","2018 년","23","1.5","22.2","172.5","168.7","3.8","2.8","2037","1983","1937","46","54","648","198",
"사무 종사자(3)","중졸이하","계","20 ~ 24","2019 년","21.8","1.6","19.2","152.7","152",".7",".7","2178","2107","2084","23","72","859","577",
"사무 종사자(3)","중졸이하","계","25 ~ 29","2012 년","27.2","2.7","22.3","202.2","170.9","31.3","-","2087","1899","1598","301","188","2256","458",
"사무 종사자(3)","중졸이하","계","25 ~ 29","2013 년","26.9","1.6","20.9","172.8","159.4","13.4","-","1847","1789","1652","137","58","698","457",
"사무 종사자(3)","중졸이하","계","25 ~ 29","2014 년","27","2.8","21.3","185.2","159.1","26.1","-","2271","2000","1760","240","272","3258","468",
"사무 종사자(3)","중졸이하","계","25 ~ 29","2015 년","26.9","1.7","23.9","203.9","176.3","27.6","18.7","2480","2378","1905","472","103","1234","407",
"사무 종사자(3)","중졸이하","계","25 ~ 29","2016 년","27.7","2","23","197.5","175.4","22.1","8.4","2019","1945","1724","221","75","896","411",
"사무 종사자(3)","중졸이하","계","25 ~ 29","2017 년","26.7","1.3","22.3","180.8","171.1","9.6","2.5","2048","1884","1744","140","164","1973","301",
"사무 종사자(3)","중졸이하","계","25 ~ 29","2018 년","27.4","1.9","21.7","176.3","169.3","7","1.7","2228","2145","2035","110","83","996","788",
"사무 종사자(3)","중졸이하","계","25 ~ 29","2019 년","27.9","1.5","19.5","155.5","152.6","3","1.7","2301","2242","2197","45","58","701","642",
"사무 종사자(3)","중졸이하","계","30 ~ 34","2012 년","31.8","5.3","21.6","181.9","167","15","-","2340","1952","1794","157","389","4663","676",
"사무 종사자(3)","중졸이하","계","30 ~ 34","2013 년","32","5.8","20.7","174.1","162.1","12","-","2729","2478","2305","173","250","3005","689",
"사무 종사자(3)","중졸이하","계","30 ~ 34","2014 년","32.5","4.2","21","189.2","163.1","26.1","-","2742","2382","2066","316","360","4324","556",
"사무 종사자(3)","중졸이하","계","30 ~ 34","2015 년","32.2","4.2","23.6","197.3","176.4","20.9","12.3","2596","2350","2002","347","246","2957","842",
"사무 종사자(3)","중졸이하","계","30 ~ 34","2016 년","32.1","4.9","21.5","175","167.2","7.8","2.8","2378","2193","2069","124","186","2227","376",
"사무 종사자(3)","중졸이하","계","30 ~ 34","2017 년","32","2.7","21.6","193.4","171","22.4","8.9","2414","2105","1804","301","309","3704","193",
"사무 종사자(3)","중졸이하","계","30 ~ 34","2018 년","32.1","4.5","19.9","161.8","156.4","5.3","1.7","2497","2436","2336","99","61","736","258",
"사무 종사자(3)","중졸이하","계","30 ~ 34","2019 년","31.8","2.4","19.4","159.2","155.1","4.1",".2","2905","2765","2680","85","140","1681","330",
"사무 종사자(3)","중졸이하","계","35 ~ 39","2012 년","37.4","6.1","20.8","180.3","161.5","18.8","-","2653","2204","2033","172","449","5386","885",
"사무 종사자(3)","중졸이하","계","35 ~ 39","2013 년","37.1","8","21.4","177.6","168.4","9.2","-","2938","2563","2463","100","375","4497","734",
"사무 종사자(3)","중졸이하","계","35 ~ 39","2014 년","37.4","4.4","21.1","191","165.1","25.9","-","2411","2144","1814","331","267","3201","725",
"사무 종사자(3)","중졸이하","계","35 ~ 39","2015 년","36.8","3.2","23.3","190.4","181.5","8.9","5.5","3055","2872","2668","203","183","2201","854",
"사무 종사자(3)","중졸이하","계","35 ~ 39","2016 년","37","5.3","22.4","181.8","174.2","7.6","5.3","3062","2885","2782","103","177","2129","641",
"사무 종사자(3)","중졸이하","계","35 ~ 39","2017 년","37.5","5.1","21.8","185.9","167.2","18.7","5.9","3310","2917","2606","310","393","4717","453",
"사무 종사자(3)","중졸이하","계","35 ~ 39","2018 년","37.3","5.3","20.7","172.3","159.5","12.8","4.7","3783","3560","3338","222","223","2671","436",
